nickname,tempo_de_jogo,trofeus,nivel,deck
Player0794,158,5109,10,"Bruxa, Torre de Bombas, Mega Servo, Príncipe, Coletor de Elixir, Descarga, Cabana de Bárbaros, P.E.K.K.A"
Player0795,418,5815,10,"Cabana de Goblins, Príncipe, Relâmpago, Mini P.E.K.K.A, Dragão Bebê, Fúria, Bruxa, Torre Inferno"
Player0796,365,4168,10,"Veneno, Tornado, Relâmpago, Mago, Mago de Gelo, Arqueiras, Golem, Cavaleiro"
Player0797,485,3453,12,"Executor, Torre Inferno, Fúria, Mini P.E.K.K.A, Mago de Gelo, Fornalha, Bola de Fogo, Veneno"
Player0798,278,3405,9,"Relâmpago, Zap, Mini P.E.K.K.A, Corredor, Cabana de Goblins, Fornalha, Arqueiras, Dragão Bebê"
Player0799,326,2924,13,"Cabana de Goblins, Torre Inferno, Descarga, Mega Servo, Gigante, Golem, Relâmpago, Mago de Gelo"
Player0800,344,4954,10,"Torre Inferno, Corredor, Zap, Bruxa, Cabana de Bárbaros, Bárbaros, Mago, Relâmpago"
Player0801,129,5976,12,"Mega Servo, Arqueiras, Bárbaros, Veneno, Relâmpago, Fornalha, Mago de Gelo, Torre de Bombas"
Player0802,74,5337,13,"Gigante, Arqueiras, Relâmpago, P.E.K.K.A, Descarga, Cabana de Goblins, Executor, Torre Inferno"
Player0803,133,2201,9,"Mosqueteira, Bárbaros, Mago de Gelo, Relâmpago, Executor, Príncipe, Fornalha, Cabana de Bárbaros"
Player0804,232,3881,11,"Torre de Bombas, Cavaleiro, Tornado, Corredor, Bola de Fogo, Descarga, Arqueiras, Fúria"
Player0805,350,5040,12,"Fornalha, Mago de Gelo, Dragão Bebê, Bárbaros, Lápide, Torre de Bombas, Zap, Cabana de Goblins"
Player0806,444,4315,9,"Coletor de Elixir, P.E.K.K.A, Mago, Corredor, Fornalha, Bruxa, Cabana de Bárbaros, Golem"
Player0807,283,5726,14,"Fornalha, Torre Inferno, Coletor de Elixir, Mega Servo, Tornado, Veneno, Mago de Gelo, P.E.K.K.A"
Player0808,186,5619,9,"P.E.K.K.A, Veneno, Canhão, Mega Servo, Fornalha, Bruxa, Fúria, Torre Inferno"
Player0809,277,2231,10,"Cabana de Goblins, Mega Servo, Tornado, Fornalha, Mago de Gelo, Zap, Executor, Relâmpago"
Player0810,372,3847,11,"Fúria, Descarga, Cabana de Bárbaros, Bruxa, Cavaleiro, Tornado, Lápide, Zap"
Player0811,454,4459,14,"Golem, Executor, Bola de Fogo, Torre Inferno, Bruxa, Fúria, Coletor de Elixir, Arqueiras"
Player0812,77,3789,14,"Corredor, Torre de Bombas, Cavaleiro, Bola de Fogo, Bárbaros, Cabana de Goblins, Coletor de Elixir, Cabana de Bárbaros"
Player0813,203,2636,10,"Cavaleiro, Cabana de Bárbaros, Executor, Tornado, Mosqueteira, Coletor de Elixir, Torre Inferno, Arqueiras"
Player0814,282,3401,14,"Bruxa, Mago de Gelo, Executor, Relâmpago, Veneno, Torre Inferno, Golem, Mega Servo"
Player0815,320,3219,9,"Bruxa, Príncipe, Descarga, Executor, Cabana de Bárbaros, Zap, Golem, Fúria"
Player0816,432,4256,10,"P.E.K.K.A, Lápide, Mago, Dragão Bebê, Mago de Gelo, Bárbaros, Coletor de Elixir, Tornado"
Player0817,252,2301,11,"Canhão, Cabana de Goblins, Príncipe, Bárbaros, Tornado, Dragão Bebê, Torre Inferno, Cavaleiro"
Player0818,450,3612,14,"Corredor, Fornalha, Cabana de Goblins, Torre Inferno, Bola de Fogo, Gigante, Tornado, Golem"
Player0819,175,4538,11,"Mini P.E.K.K.A, Corredor, Executor, Tornado, Golem, Zap, Gigante, Coletor de Elixir"
Player0820,411,2216,12,"Torre Inferno, Golem, Executor, Canhão, Fornalha, Mosqueteira, Torre de Bombas, Veneno"
Player0821,247,3308,9,"Bruxa, Corredor, Bárbaros, Mago de Gelo, Tornado, P.E.K.K.A, Dragão Bebê, Bola de Fogo"
Player0822,332,3117,11,"Dragão Bebê, Fornalha, Bruxa, Arqueiras, Mago, Torre Inferno, Descarga, Gigante"
Player0823,372,5373,11,"Mini P.E.K.K.A, Cabana de Goblins, Mago, P.E.K.K.A, Fúria, Bruxa, Fornalha, Veneno"
Player0824,403,4440,14,"Tornado, Bola de Fogo, Arqueiras, Cavaleiro, Mega Servo, Príncipe, Fornalha, Torre de Bombas"
Player0825,56,3972,9,"Mega Servo, Corredor, Mago, Bruxa, Mini P.E.K.K.A, Cavaleiro, Fornalha, Cabana de Goblins"
Player0826,422,4484,14,"Descarga, Fornalha, Veneno, Golem, Executor, Coletor de Elixir, Bola de Fogo, Mago"
Player0827,395,4306,10,"Golem, Fornalha, Cabana de Bárbaros, Bola de Fogo, Mini P.E.K.K.A, Bárbaros, Lápide, Mosqueteira"
Player0828,374,2989,13,"Golem, Fornalha, Mega Servo, Mosqueteira, Bárbaros, Veneno, Dragão Bebê, Mini P.E.K.K.A"
Player0829,144,4723,10,"Torre Inferno, Bola de Fogo, Descarga, Veneno, Lápide, Arqueiras, Cabana de Bárbaros, Mosqueteira"
Player0830,482,3812,10,"Canhão, Cavaleiro, Lápide, Torre Inferno, Cabana de Goblins, P.E.K.K.A, Cabana de Bárbaros, Dragão Bebê"
Player0831,289,2214,9,"Bola de Fogo, Tornado, Mago, Cavaleiro, Cabana de Bárbaros, Bruxa, Corredor, Golem"
Player0832,53,4833,10,"Tornado, P.E.K.K.A, Mago, Relâmpago, Golem, Coletor de Elixir, Mini P.E.K.K.A, Veneno"
Player0833,418,5485,12,"Descarga, Relâmpago, Canhão, Mini P.E.K.K.A, Cavaleiro, P.E.K.K.A, Cabana de Goblins, Cabana de Bárbaros"
Player0834,280,2955,14,"Cavaleiro, Gigante, Relâmpago, Mega Servo, Executor, Dragão Bebê, Cabana de Bárbaros, Mago de Gelo"
Player0835,452,4538,10,"Bruxa, Bola de Fogo, Cabana de Goblins, Mosqueteira, Dragão Bebê, Corredor, Lápide, Mini P.E.K.K.A"
Player0836,225,2174,13,"Fúria, Mega Servo, Cabana de Goblins, Tornado, Zap, Descarga, Torre Inferno, Torre de Bombas"
Player0837,346,3495,13,"Tornado, Fúria, Mosqueteira, Zap, Mega Servo, Gigante, Torre de Bombas, P.E.K.K.A"
Player0838,222,2841,12,"Tornado, Fúria, Mago, Coletor de Elixir, Mago de Gelo, Torre de Bombas, Executor, Descarga"
Player0839,490,2751,13,"Cavaleiro, Torre de Bombas, Mega Servo, Cabana de Goblins, Cabana de Bárbaros, Mago, Arqueiras, Bárbaros"
Player0840,485,2338,14,"Lápide, Bárbaros, Relâmpago, Descarga, Arqueiras, Torre de Bombas, Corredor, Tornado"
Player0841,445,3249,12,"Cabana de Goblins, Príncipe, Coletor de Elixir, Cabana de Bárbaros, Golem, Descarga, Arqueiras, Bola de Fogo"
Player0842,318,4831,9,"Torre de Bombas, Cabana de Goblins, Bárbaros, Cavaleiro, Fornalha, Mago, Bola de Fogo, Mosqueteira"
Player0843,444,3165,11,"Canhão, Cabana de Goblins, Mago de Gelo, Bola de Fogo, Tornado, Mega Servo, Coletor de Elixir, Descarga"
Player0844,398,2819,12,"Lápide, Cavaleiro, Fúria, Fornalha, Cabana de Bárbaros, Descarga, Canhão, Executor"
Player0845,116,3980,14,"Cavaleiro, Bárbaros, Zap, Dragão Bebê, Descarga, Bruxa, Mago, Príncipe"
Player0846,165,5374,13,"Mini P.E.K.K.A, Zap, Bola de Fogo, Mega Servo, P.E.K.K.A, Bárbaros, Relâmpago, Descarga"
Player0847,85,3107,12,"Tornado, Canhão, Bárbaros, Bruxa, Cavaleiro, Mini P.E.K.K.A, Mago de Gelo, Torre de Bombas"
Player0848,358,5388,13,"Zap, Executor, Corredor, Coletor de Elixir, Bola de Fogo, P.E.K.K.A, Fornalha, Príncipe"
Player0849,330,4741,12,"Mosqueteira, Fornalha, Cabana de Bárbaros, Canhão, Veneno, Dragão Bebê, Coletor de Elixir, Executor"
Player0850,94,2416,11,"Zap, Relâmpago, Mini P.E.K.K.A, Bola de Fogo, Torre Inferno, Arqueiras, Coletor de Elixir, Golem"
Player0851,142,4522,12,"Mago, Veneno, Corredor, Cabana de Goblins, Mago de Gelo, Coletor de Elixir, Mega Servo, Canhão"
Player0852,61,5609,10,"Descarga, Bárbaros, Mago, Torre Inferno, Arqueiras, Fornalha, Mini P.E.K.K.A, Corredor"
Player0853,442,3998,13,"Canhão, Torre Inferno, Príncipe, Fúria, Relâmpago, Bola de Fogo, Mini P.E.K.K.A, Lápide"
Player0854,339,5630,12,"Torre de Bombas, Torre Inferno, Veneno, Bola de Fogo, Coletor de Elixir, Cabana de Bárbaros, Golem, Executor"
Player0855,474,3967,12,"Mini P.E.K.K.A, Bola de Fogo, Mago de Gelo, Mosqueteira, Executor, Torre Inferno, Torre de Bombas, Relâmpago"
Player0856,299,2798,9,"Bruxa, Mago de Gelo, Zap, Dragão Bebê, Cavaleiro, Bárbaros, Descarga, Torre de Bombas"
Player0857,135,3638,14,"Descarga, Bruxa, Bárbaros, Príncipe, Fúria, Relâmpago, Torre de Bombas, Gigante"
Player0858,356,2096,10,"Executor, Mago, Corredor, Canhão, Zap, Lápide, Arqueiras, Cavaleiro"
Player0859,118,2274,10,"Dragão Bebê, Bárbaros, Fornalha, Cavaleiro, Corredor, Bola de Fogo, Gigante, Executor"
Player0860,198,4653,10,"Dragão Bebê, Canhão, Veneno, Mago de Gelo, Arqueiras, Torre de Bombas, Bruxa, Corredor"
Player0861,257,4155,12,"Arqueiras, Bola de Fogo, Cabana de Goblins, Torre de Bombas, Fúria, Mosqueteira, Dragão Bebê, Cavaleiro"
Player0862,483,4845,9,"Zap, Coletor de Elixir, Mago de Gelo, Mosqueteira, Torre de Bombas, Gigante, Corredor, Torre Inferno"
Player0863,54,4517,12,"Executor, Cavaleiro, Veneno, Fornalha, Gigante, Lápide, P.E.K.K.A, Dragão Bebê"
Player0864,219,2020,14,"Gigante, Cavaleiro, Mago, Bola de Fogo, Lápide, Fornalha, Torre Inferno, Corredor"
Player0865,213,4835,11,"Corredor, Gigante, Relâmpago, Canhão, Mosqueteira, Bárbaros, Executor, Bruxa"
Player0866,327,2254,14,"Bruxa, Gigante, Tornado, Bola de Fogo, Arqueiras, Mini P.E.K.K.A, Descarga, Mago de Gelo"
Player0867,436,5302,11,"Arqueiras, Fúria, Mini P.E.K.K.A, Mosqueteira, Corredor, Mago, Descarga, Lápide"
Player0868,306,4360,12,"Príncipe, Cabana de Bárbaros, Mago de Gelo, Golem, Veneno, Fornalha, Canhão, Bruxa"
Player0869,155,4026,10,"Mago de Gelo, Cavaleiro, Canhão, Cabana de Bárbaros, Mega Servo, Torre de Bombas, Bola de Fogo, Fornalha"
Player0870,244,2098,12,"Canhão, Cabana de Bárbaros, Mago, Fornalha, Mega Servo, Cabana de Goblins, P.E.K.K.A, Corredor"
Player0871,189,4111,11,"Corredor, Zap, Veneno, Relâmpago, Arqueiras, Executor, Canhão, Tornado"
Player0872,118,2159,14,"Torre Inferno, Coletor de Elixir, Mago de Gelo, Bárbaros, Cabana de Goblins, Mini P.E.K.K.A, Fornalha, P.E.K.K.A"
Player0873,411,3215,14,"Gigante, Mini P.E.K.K.A, Coletor de Elixir, Cabana de Bárbaros, Golem, Cavaleiro, Fúria, Torre de Bombas"
Player0874,300,4501,10,"Zap, Bárbaros, Príncipe, Mega Servo, Mago, Fornalha, Cabana de Bárbaros, Dragão Bebê"
Player0875,119,3763,9,"Canhão, Mosqueteira, Mega Servo, Bola de Fogo, Relâmpago, Arqueiras, Torre de Bombas, Mini P.E.K.K.A"
Player0876,498,2066,12,"Golem, Bruxa, Tornado, Torre Inferno, Zap, Canhão, Dragão Bebê, Arqueiras"
Player0877,228,5463,12,"Torre de Bombas, Golem, Mosqueteira, Executor, Mega Servo, Coletor de Elixir, Cabana de Goblins, Dragão Bebê"
Player0878,481,4009,12,"Mago, Mini P.E.K.K.A, Bola de Fogo, Cabana de Bárbaros, Coletor de Elixir, Canhão, P.E.K.K.A, Cabana de Goblins"
Player0879,290,5275,14,"P.E.K.K.A, Corredor, Mosqueteira, Bruxa, Descarga, Cabana de Goblins, Zap, Canhão"
Player0880,341,2778,9,"Tornado, Veneno, Mosqueteira, Bruxa, P.E.K.K.A, Príncipe, Mago, Mega Servo"
Player0881,94,4971,13,"Canhão, Tornado, Torre Inferno, Veneno, Bola de Fogo, Arqueiras, P.E.K.K.A, Dragão Bebê"
Player0882,360,5828,13,"Mago, Dragão Bebê, Gigante, Príncipe, Coletor de Elixir, Veneno, Descarga, Torre de Bombas"
Player0883,381,5320,14,"Relâmpago, Torre de Bombas, Bárbaros, Zap, Cavaleiro, Gigante, Cabana de Bárbaros, Bola de Fogo"
Player0884,61,4324,11,"Descarga, Fúria, Cabana de Goblins, Mega Servo, Coletor de Elixir, Cavaleiro, Golem, Arqueiras"
Player0885,435,4304,12,"Gigante, Cavaleiro, Tornado, Corredor, Cabana de Goblins, Veneno, Bárbaros, Torre Inferno"
Player0886,132,3023,9,"Mega Servo, Cavaleiro, Veneno, Corredor, Cabana de Bárbaros, Torre Inferno, Canhão, Relâmpago"
Player0887,330,5892,10,"P.E.K.K.A, Gigante, Executor, Arqueiras, Mega Servo, Bola de Fogo, Mosqueteira, Veneno"
Player0888,425,2196,11,"Mago, Príncipe, Lápide, Gigante, Cabana de Goblins, Relâmpago, Arqueiras, Mega Servo"
Player0889,382,4321,13,"Mega Servo, Descarga, Príncipe, Relâmpago, Bola de Fogo, Lápide, Arqueiras, Golem"
Player0890,75,2974,14,"Cavaleiro, Bárbaros, Mago de Gelo, Torre de Bombas, Mini P.E.K.K.A, Veneno, Gigante, Arqueiras"
Player0891,433,4852,11,"Gigante, Veneno, P.E.K.K.A, Cabana de Goblins, Torre de Bombas, Mago de Gelo, Mosqueteira, Relâmpago"
Player0892,267,5941,10,"Arqueiras, Canhão, Bárbaros, Cavaleiro, Mini P.E.K.K.A, Cabana de Bárbaros, Bruxa, Tornado"
Player0893,394,2168,12,"Mega Servo, Dragão Bebê, Mosqueteira, Gigante, P.E.K.K.A, Golem, Coletor de Elixir, Canhão"
Player0894,498,3041,14,"Veneno, Gigante, Mago de Gelo, Torre de Bombas, Cavaleiro, Bruxa, Fúria, Descarga"
Player0895,220,5594,9,"P.E.K.K.A, Cabana de Bárbaros, Tornado, Lápide, Coletor de Elixir, Executor, Torre de Bombas, Mago de Gelo"
Player0896,298,2180,10,"Relâmpago, P.E.K.K.A, Cavaleiro, Mago, Zap, Fornalha, Golem, Arqueiras"
Player0897,334,2138,13,"Bola de Fogo, Mosqueteira, Relâmpago, Cabana de Bárbaros, Mega Servo, Coletor de Elixir, Golem, Arqueiras"
Player0898,447,5785,14,"Cabana de Goblins, Mago de Gelo, Mega Servo, Bola de Fogo, Gigante, Mago, Corredor, Fúria"
Player0899,269,3041,12,"Fornalha, P.E.K.K.A, Arqueiras, Mini P.E.K.K.A, Mega Servo, Coletor de Elixir, Executor, Canhão"
Player0900,275,5767,14,"Cabana de Bárbaros, Mago, Príncipe, Zap, Bárbaros, Descarga, Lápide, Tornado"
Player0901,378,2860,10,"Golem, Lápide, Mini P.E.K.K.A, Coletor de Elixir, Mago, Fúria, Torre Inferno, Veneno"
Player0902,354,3442,9,"Cabana de Goblins, Bárbaros, Fornalha, Dragão Bebê, Coletor de Elixir, Executor, Arqueiras, Bola de Fogo"
Player0903,270,5387,11,"Príncipe, Arqueiras, Fornalha, Cavaleiro, P.E.K.K.A, Bola de Fogo, Mosqueteira, Bruxa"
Player0904,287,5036,11,"Golem, Lápide, Cabana de Goblins, Torre de Bombas, Relâmpago, Mini P.E.K.K.A, Cabana de Bárbaros, Mega Servo"
Player0905,359,5886,14,"Veneno, Tornado, Cavaleiro, Dragão Bebê, Fúria, Corredor, Torre de Bombas, Torre Inferno"
Player0906,89,4660,12,"Corredor, Cavaleiro, Executor, Zap, Mega Servo, Cabana de Bárbaros, Arqueiras, Gigante"
Player0907,203,4794,10,"Gigante, Relâmpago, Príncipe, Arqueiras, P.E.K.K.A, Fornalha, Veneno, Corredor"
Player0908,477,2096,14,"Coletor de Elixir, Golem, Corredor, Fornalha, Torre Inferno, Mosqueteira, Zap, Arqueiras"
Player0909,403,3103,10,"Bola de Fogo, Cavaleiro, Mago, Dragão Bebê, Canhão, Gigante, Bárbaros, Cabana de Bárbaros"
Player0910,285,5300,14,"Arqueiras, Fúria, Lápide, Torre de Bombas, Corredor, Bola de Fogo, Gigante, Cavaleiro"
Player0911,339,5774,9,"Arqueiras, Mini P.E.K.K.A, Príncipe, Mago, Veneno, Tornado, Mega Servo, Relâmpago"
Player0912,368,2648,14,"Torre de Bombas, Descarga, Mago de Gelo, Torre Inferno, Canhão, Cavaleiro, Gigante, Príncipe"
Player0913,305,4349,12,"Canhão, Mago de Gelo, Lápide, Cavaleiro, Dragão Bebê, Cabana de Goblins, Bárbaros, Bola de Fogo"
Player0914,403,5811,11,"Relâmpago, Príncipe, Torre Inferno, Bárbaros, Mago, Mosqueteira, Descarga, Mago de Gelo"
Player0915,475,3967,11,"Fúria, Príncipe, Tornado, Cabana de Goblins, Mago de Gelo, P.E.K.K.A, Golem, Veneno"
Player0916,390,4725,10,"Mago de Gelo, Veneno, Executor, Bola de Fogo, Mosqueteira, Golem, Cabana de Bárbaros, Mini P.E.K.K.A"
Player0917,164,4525,12,"Arqueiras, Cabana de Goblins, Corredor, Veneno, Coletor de Elixir, Dragão Bebê, Mega Servo, Fúria"
Player0918,283,3854,12,"Bruxa, Fornalha, Arqueiras, Corredor, Descarga, Torre de Bombas, Mago, Lápide"
Player0919,324,3918,11,"Cavaleiro, Mini P.E.K.K.A, Mago, Bárbaros, Zap, Fornalha, Canhão, Príncipe"
Player0920,466,2865,10,"Mini P.E.K.K.A, Cabana de Goblins, Mago, Bárbaros, Cavaleiro, Fornalha, Torre de Bombas, Lápide"
Player0921,386,5855,14,"Mago de Gelo, Tornado, Executor, Mini P.E.K.K.A, Coletor de Elixir, Fúria, Golem, Bárbaros"
Player0922,343,4438,14,"Zap, Corredor, Príncipe, Arqueiras, Dragão Bebê, Executor, Gigante, P.E.K.K.A"
Player0923,164,4591,10,"Príncipe, Mini P.E.K.K.A, Cavaleiro, Dragão Bebê, Arqueiras, Tornado, Descarga, Golem"
Player0924,384,4663,11,"Gigante, Príncipe, P.E.K.K.A, Zap, Torre Inferno, Bruxa, Dragão Bebê, Mago de Gelo"
Player0925,252,4745,14,"Lápide, Cavaleiro, Gigante, Relâmpago, Mini P.E.K.K.A, Zap, Fornalha, Bárbaros"
Player0926,214,4816,14,"Relâmpago, Bola de Fogo, Zap, Bruxa, Canhão, Fornalha, Mago de Gelo, P.E.K.K.A"
Player0927,201,3134,14,"Fornalha, Descarga, Cabana de Bárbaros, Bola de Fogo, Corredor, P.E.K.K.A, Bárbaros, Gigante"
Player0928,365,2498,14,"Cabana de Bárbaros, Mago de Gelo, Torre Inferno, Tornado, Corredor, Canhão, Bruxa, Relâmpago"
Player0929,260,3247,9,"Tornado, Torre Inferno, Mini P.E.K.K.A, Zap, Mosqueteira, Corredor, Mega Servo, Canhão"
Player0930,314,3021,12,"Dragão Bebê, Golem, Mosqueteira, Fornalha, Cabana de Goblins, Relâmpago, Torre Inferno, Cavaleiro"
Player0931,272,2900,11,"Corredor, Fúria, Bárbaros, Mini P.E.K.K.A, Executor, Bola de Fogo, Príncipe, Golem"
Player0932,446,4122,12,"Lápide, Fornalha, Veneno, Coletor de Elixir, Corredor, Torre Inferno, Mosqueteira, Torre de Bombas"
Player0933,250,5998,11,"Arqueiras, P.E.K.K.A, Tornado, Veneno, Coletor de Elixir, Torre de Bombas, Príncipe, Mini P.E.K.K.A"
Player0934,372,2240,11,"Mosqueteira, Gigante, Lápide, Canhão, P.E.K.K.A, Fúria, Corredor, Veneno"
Player0935,287,2612,12,"Dragão Bebê, Cabana de Goblins, Mago de Gelo, Mosqueteira, Príncipe, Bruxa, Cavaleiro, Fúria"
Player0936,98,5266,12,"Zap, Bárbaros, Arqueiras, Mini P.E.K.K.A, Torre Inferno, Veneno, Cabana de Bárbaros, Tornado"
Player0937,218,3485,14,"Cabana de Bárbaros, Cabana de Goblins, Mosqueteira, Golem, Executor, Zap, Lápide, Fornalha"
Player0938,58,2432,9,"Gigante, P.E.K.K.A, Golem, Corredor, Príncipe, Veneno, Cabana de Goblins, Coletor de Elixir"
Player0939,376,3672,9,"Bruxa, Cabana de Bárbaros, Bárbaros, Gigante, Relâmpago, Mosqueteira, Veneno, Arqueiras"
Player0940,257,3976,12,"Cavaleiro, Príncipe, Mago de Gelo, Torre de Bombas, Cabana de Goblins, Coletor de Elixir, Torre Inferno, Executor"
Player0941,424,2084,11,"Gigante, Veneno, Mini P.E.K.K.A, Bruxa, Torre Inferno, Cabana de Bárbaros, Cabana de Goblins, Cavaleiro"
Player0942,75,5095,11,"Arqueiras, Fornalha, Executor, Cavaleiro, Dragão Bebê, Zap, Relâmpago, Cabana de Bárbaros"
Player0943,122,2415,11,"Bárbaros, Zap, Descarga, Fornalha, Gigante, Fúria, Canhão, Bola de Fogo"
Player0944,375,3740,12,"Cabana de Goblins, Cavaleiro, Mosqueteira, Torre de Bombas, Bárbaros, Torre Inferno, Dragão Bebê, Lápide"
Player0945,326,4692,13,"Dragão Bebê, Fúria, Arqueiras, Zap, Torre de Bombas, Mago de Gelo, Bárbaros, Golem"
Player0946,319,2359,11,"Cabana de Bárbaros, Veneno, Mago, Torre Inferno, Gigante, Corredor, Bárbaros, Lápide"
Player0947,313,4037,9,"Mega Servo, Corredor, Golem, Lápide, Zap, Relâmpago, P.E.K.K.A, Bruxa"
Player0948,493,2499,13,"Coletor de Elixir, Mega Servo, Bola de Fogo, Dragão Bebê, Golem, Tornado, Relâmpago, Executor"
Player0949,495,2025,11,"Relâmpago, Gigante, Lápide, Executor, Zap, Canhão, Cavaleiro, P.E.K.K.A"
Player0950,219,2037,11,"Descarga, Canhão, Gigante, Veneno, Zap, Mosqueteira, Relâmpago, Dragão Bebê"
Player0951,368,5547,14,"Gigante, Corredor, Coletor de Elixir, Tornado, Descarga, Veneno, Mega Servo, Mini P.E.K.K.A"
Player0952,263,2856,14,"Bárbaros, Relâmpago, Mago, Coletor de Elixir, Mini P.E.K.K.A, Golem, Bruxa, Executor"
Player0953,89,5090,12,"Príncipe, Dragão Bebê, Mega Servo, Torre de Bombas, Torre Inferno, Arqueiras, Tornado, Canhão"
Player0954,271,2921,13,"Fúria, Executor, Canhão, Tornado, Mago, Príncipe, Corredor, P.E.K.K.A"
Player0955,444,4192,10,"Coletor de Elixir, Descarga, P.E.K.K.A, Zap, Torre Inferno, Bola de Fogo, Canhão, Relâmpago"
Player0956,388,5298,13,"Cabana de Bárbaros, Mega Servo, Príncipe, Coletor de Elixir, Corredor, Torre Inferno, Gigante, Canhão"
Player0957,135,3407,14,"Fúria, P.E.K.K.A, Príncipe, Torre de Bombas, Cabana de Goblins, Coletor de Elixir, Zap, Mini P.E.K.K.A"
Player0958,309,3394,14,"Coletor de Elixir, Cabana de Goblins, Bárbaros, Bruxa, Mega Servo, Cavaleiro, Mago, Lápide"
Player0959,270,3490,9,"Lápide, Coletor de Elixir, Mini P.E.K.K.A, Torre de Bombas, Canhão, Bárbaros, Torre Inferno, Golem"
Player0960,345,2929,9,"Descarga, Arqueiras, Gigante, Veneno, Zap, Mosqueteira, Fornalha, Torre Inferno"
Player0961,244,4245,10,"Príncipe, Corredor, Veneno, Mosqueteira, Bola de Fogo, Zap, Bruxa, Fornalha"
Player0962,382,2173,9,"Príncipe, Fúria, Mago, Tornado, P.E.K.K.A, Fornalha, Bruxa, Golem"
Player0963,253,2328,9,"Fúria, Mago de Gelo, Mini P.E.K.K.A, Mago, Descarga, Relâmpago, Executor, Zap"
Player0964,274,2571,14,"Relâmpago, Gigante, Mago de Gelo, Príncipe, Mago, Zap, Mosqueteira, Cavaleiro"
Player0965,296,5091,10,"Torre de Bombas, Gigante, Cabana de Bárbaros, Executor, Cabana de Goblins, Descarga, Bruxa, Mega Servo"
Player0966,159,5858,11,"Mago de Gelo, Gigante, Mega Servo, Cabana de Goblins, Mosqueteira, Torre Inferno, Fúria, Bola de Fogo"
Player0967,299,4666,14,"Mago de Gelo, Gigante, Bola de Fogo, Corredor, Mega Servo, Tornado, Fornalha, Canhão"
Player0968,357,3371,13,"Torre de Bombas, Cabana de Goblins, Bola de Fogo, Corredor, Mosqueteira, Coletor de Elixir, Mago, Mega Servo"
Player0969,171,3382,9,"Mega Servo, Bola de Fogo, Gigante, Golem, Dragão Bebê, Torre de Bombas, Cavaleiro, Executor"
Player0970,461,3876,14,"Mosqueteira, Golem, Bárbaros, Mini P.E.K.K.A, Canhão, Fúria, Coletor de Elixir, Torre Inferno"
Player0971,162,4486,9,"Descarga, Cavaleiro, Príncipe, Golem, Zap, Cabana de Goblins, Bárbaros, Bruxa"
Player0972,142,3280,9,"Lápide, Fornalha, Bola de Fogo, Torre de Bombas, Golem, Corredor, Arqueiras, Bruxa"
Player0973,318,3653,10,"Torre de Bombas, Executor, Lápide, Bruxa, Príncipe, Cabana de Bárbaros, Fornalha, Arqueiras"
Player0974,262,5184,10,"Canhão, Arqueiras, Gigante, Tornado, Príncipe, Mosqueteira, Bruxa, Veneno"
Player0975,206,3724,9,"P.E.K.K.A, Fúria, Tornado, Mini P.E.K.K.A, Torre de Bombas, Dragão Bebê, Executor, Mega Servo"
Player0976,133,5120,12,"Mago, Cavaleiro, Mosqueteira, Arqueiras, Dragão Bebê, Lápide, Veneno, Mini P.E.K.K.A"
Player0977,189,5466,10,"Descarga, Golem, Lápide, Torre de Bombas, Dragão Bebê, Fúria, Mosqueteira, Arqueiras"
Player0978,257,5505,11,"Gigante, Dragão Bebê, Cabana de Bárbaros, Mosqueteira, Tornado, Torre Inferno, Bola de Fogo, Príncipe"
Player0979,58,3329,12,"Lápide, Fornalha, Tornado, Gigante, Dragão Bebê, Cabana de Goblins, Mega Servo, Mago"
Player0980,145,4722,11,"Lápide, Mini P.E.K.K.A, Fornalha, Gigante, Tornado, Mago de Gelo, Cabana de Goblins, Torre Inferno"
Player0981,110,2152,10,"Cabana de Bárbaros, Dragão Bebê, Fornalha, Fúria, Bárbaros, Bola de Fogo, Veneno, Tornado"
Player0982,105,5736,12,"Relâmpago, Descarga, Golem, Cabana de Goblins, Dragão Bebê, Mini P.E.K.K.A, Mega Servo, Coletor de Elixir"
Player0983,169,5771,14,"Mega Servo, Canhão, Torre Inferno, Descarga, Mini P.E.K.K.A, Veneno, Cabana de Bárbaros, Lápide"
Player0984,432,2207,9,"Torre de Bombas, Fúria, Bruxa, Cabana de Goblins, Veneno, Tornado, Cavaleiro, Mini P.E.K.K.A"
Player0985,178,3998,12,"P.E.K.K.A, Mosqueteira, Executor, Fornalha, Veneno, Fúria, Bola de Fogo, Dragão Bebê"
Player0986,435,5939,13,"Dragão Bebê, Relâmpago, Gigante, Golem, Coletor de Elixir, Canhão, Mago, Torre Inferno"
Player0987,310,4480,12,"Veneno, Mago de Gelo, Zap, Cabana de Bárbaros, Dragão Bebê, Mosqueteira, Bruxa, Fornalha"
Player0988,331,5619,9,"Torre de Bombas, Bárbaros, Corredor, Mago, Executor, Lápide, Coletor de Elixir, Cabana de Bárbaros"
Player0989,298,4266,10,"Tornado, Veneno, Canhão, Arqueiras, P.E.K.K.A, Mega Servo, Lápide, Fúria"
Player0990,257,4226,14,"Veneno, Cabana de Bárbaros, Mago de Gelo, Coletor de Elixir, Corredor, Gigante, Mago, Dragão Bebê"
Player0991,485,4855,12,"Descarga, Canhão, Lápide, Executor, Bola de Fogo, P.E.K.K.A, Zap, Torre de Bombas"
