nickname,tempo_de_jogo,trofeus,nivel,deck
Jogador_796,444.8,191,2,"P.E.K.K.A, Canhão, Foguete, Mago, Gigante, Bola de Fogo, Cura, Golem"
Jogador_797,224.97,4664,1,"Cura, Gigante, Mini P.E.K.K.A, Bárbaros, Canhão, Cavalaria, Mago, P.E.K.K.A"
Jogador_798,435.76,4490,5,"Canhão, Gigante, Cavalaria, Bola de Fogo, Cura, Mini P.E.K.K.A, P.E.K.K.A, Foguete"
Jogador_799,115.41,3888,9,"Foguete, Dragão, Canhão, Mago, Golem, Cura, Bárbaros, Bola de Fogo"
Jogador_800,228.9,3905,3,"Arqueiras, Golem, Cura, Dragão, Cavalaria, Canhão, Bárbaros, Mago"
Jogador_801,331.4,4815,11,"Mago, Mini P.E.K.K.A, P.E.K.K.A, Canhão, Bola de Fogo, Gigante, Golem, Dragão"
Jogador_802,250.59,2931,13,"Mago, Cura, Dragão, Mini P.E.K.K.A, Arqueiras, Golem, P.E.K.K.A, Cavalaria"
Jogador_803,489.79,4225,3,"Mini P.E.K.K.A, Cura, Bola de Fogo, Foguete, Bárbaros, Golem, Arqueiras, Gigante"
Jogador_804,400.33,411,6,"Bárbaros, Mago, Dragão, Mini P.E.K.K.A, Foguete, Canhão, Cavalaria, Cura"
Jogador_805,265.52,1027,13,"Mago, Gigante, P.E.K.K.A, Mini P.E.K.K.A, Bárbaros, Golem, Cura, Arqueiras"
Jogador_806,276.11,2497,12,"P.E.K.K.A, Cura, Bola de Fogo, Bárbaros, Cavalaria, Arqueiras, Canhão, Mini P.E.K.K.A"
Jogador_807,327.07,979,4,"Gigante, Bola de Fogo, Cura, Golem, P.E.K.K.A, Canhão, Bárbaros, Mago"
Jogador_808,300.67,1912,2,"P.E.K.K.A, Dragão, Canhão, Mago, Cura, Mini P.E.K.K.A, Golem, Foguete"
Jogador_809,341.62,179,7,"P.E.K.K.A, Bola de Fogo, Mini P.E.K.K.A, Dragão, Mago, Foguete, Bárbaros, Cura"
Jogador_810,402.87,700,5,"Canhão, Mini P.E.K.K.A, Bárbaros, Golem, Dragão, P.E.K.K.A, Gigante, Foguete"
Jogador_811,445.14,2304,7,"Mago, Gigante, Canhão, Golem, Bárbaros, Mini P.E.K.K.A, Cavalaria, Dragão"
Jogador_812,282.21,3152,11,"Mini P.E.K.K.A, Cavalaria, Bola de Fogo, Dragão, Golem, Cura, Canhão, Gigante"
Jogador_813,187.33,2772,5,"Gigante, Bárbaros, Bola de Fogo, Mago, Canhão, P.E.K.K.A, Cavalaria, Mini P.E.K.K.A"
Jogador_814,264.25,222,3,"Golem, Cura, Canhão, P.E.K.K.A, Arqueiras, Mago, Cavalaria, Dragão"
Jogador_815,339.7,2009,9,"Canhão, Cura, P.E.K.K.A, Bárbaros, Golem, Foguete, Bola de Fogo, Mini P.E.K.K.A"
Jogador_816,123.36,2837,8,"P.E.K.K.A, Mago, Dragão, Bola de Fogo, Canhão, Gigante, Mini P.E.K.K.A, Cavalaria"
Jogador_817,111.69,3389,2,"Gigante, Canhão, Bárbaros, Foguete, Mago, Arqueiras, Mini P.E.K.K.A, Cura"
Jogador_818,460.4,1556,8,"Arqueiras, Dragão, P.E.K.K.A, Mago, Gigante, Foguete, Cavalaria, Bárbaros"
Jogador_819,133.28,2299,1,"Cura, Bárbaros, Mini P.E.K.K.A, P.E.K.K.A, Golem, Gigante, Bola de Fogo, Mago"
Jogador_820,411.1,1608,3,"Dragão, Bárbaros, Bola de Fogo, Cavalaria, Arqueiras, P.E.K.K.A, Foguete, Gigante"
Jogador_821,116.16,3989,5,"Foguete, P.E.K.K.A, Dragão, Mago, Bola de Fogo, Cavalaria, Arqueiras, Cura"
Jogador_822,424.24,1333,11,"Bola de Fogo, Bárbaros, Cavalaria, P.E.K.K.A, Dragão, Mini P.E.K.K.A, Cura, Mago"
Jogador_823,255.85,4574,7,"Cura, Cavalaria, Gigante, Mini P.E.K.K.A, Bola de Fogo, Arqueiras, Mago, P.E.K.K.A"
Jogador_824,416.07,3563,11,"Cura, Gigante, Bárbaros, P.E.K.K.A, Mago, Canhão, Foguete, Arqueiras"
Jogador_825,332.75,1612,1,"Gigante, Dragão, P.E.K.K.A, Mago, Cavalaria, Golem, Foguete, Canhão"
Jogador_826,383.37,3602,13,"Dragão, Mini P.E.K.K.A, Canhão, Cavalaria, Bárbaros, Gigante, Cura, Mago"
Jogador_827,300.43,533,4,"Golem, P.E.K.K.A, Arqueiras, Dragão, Mini P.E.K.K.A, Cura, Canhão, Mago"
Jogador_828,110.67,1188,12,"Bola de Fogo, Dragão, Mini P.E.K.K.A, Cavalaria, Golem, Cura, P.E.K.K.A, Gigante"
Jogador_829,315.52,4722,13,"Cavalaria, Mago, Bola de Fogo, Foguete, Golem, Gigante, Canhão, Mini P.E.K.K.A"
Jogador_830,92.12,584,5,"Cura, Mini P.E.K.K.A, Cavalaria, Arqueiras, Bola de Fogo, Golem, Bárbaros, Foguete"
Jogador_831,304.96,2541,1,"Bárbaros, Mago, Gigante, Dragão, Cavalaria, Cura, Bola de Fogo, Mini P.E.K.K.A"
Jogador_832,426.05,1681,11,"Dragão, Cura, Mini P.E.K.K.A, Bárbaros, P.E.K.K.A, Bola de Fogo, Cavalaria, Foguete"
Jogador_833,446.17,2837,6,"Bola de Fogo, Foguete, Mini P.E.K.K.A, Golem, Dragão, P.E.K.K.A, Canhão, Cavalaria"
Jogador_834,320.58,2308,13,"Canhão, Gigante, Dragão, Arqueiras, Cavalaria, Foguete, Bola de Fogo, Bárbaros"
Jogador_835,59.72,4907,9,"Golem, Bárbaros, Mini P.E.K.K.A, Bola de Fogo, Mago, Gigante, Foguete, Cura"
Jogador_836,416.99,1296,5,"Cura, Golem, Gigante, Bola de Fogo, Mini P.E.K.K.A, Cavalaria, Arqueiras, Mago"
Jogador_837,414.16,4525,11,"Canhão, P.E.K.K.A, Mini P.E.K.K.A, Cura, Arqueiras, Bárbaros, Foguete, Bola de Fogo"
Jogador_838,50.4,2682,2,"Cura, Mini P.E.K.K.A, Arqueiras, Gigante, P.E.K.K.A, Foguete, Canhão, Bárbaros"
Jogador_839,218.21,1723,11,"Mago, Canhão, Golem, Bárbaros, P.E.K.K.A, Cavalaria, Bola de Fogo, Cura"
Jogador_840,104.42,3724,2,"Bárbaros, P.E.K.K.A, Mago, Gigante, Cavalaria, Foguete, Arqueiras, Canhão"
Jogador_841,170.69,10,6,"P.E.K.K.A, Foguete, Mini P.E.K.K.A, Dragão, Cavalaria, Golem, Cura, Gigante"
Jogador_842,80.0,671,3,"Golem, Foguete, Mini P.E.K.K.A, P.E.K.K.A, Cavalaria, Bola de Fogo, Canhão, Cura"
Jogador_843,202.56,3890,8,"Cavalaria, Cura, Bárbaros, Golem, Canhão, Arqueiras, Mini P.E.K.K.A, Gigante"
Jogador_844,473.18,4308,13,"Foguete, Golem, Dragão, Arqueiras, Gigante, Canhão, Bola de Fogo, Cura"
Jogador_845,126.92,2854,2,"P.E.K.K.A, Cura, Bárbaros, Golem, Mini P.E.K.K.A, Cavalaria, Foguete, Mago"
Jogador_846,224.8,3741,7,"Gigante, Bárbaros, Golem, Mini P.E.K.K.A, Arqueiras, Bola de Fogo, Foguete, Mago"
Jogador_847,426.95,1490,4,"P.E.K.K.A, Canhão, Gigante, Dragão, Mini P.E.K.K.A, Cura, Golem, Bárbaros"
Jogador_848,177.84,2094,10,"Mini P.E.K.K.A, P.E.K.K.A, Cavalaria, Cura, Gigante, Bola de Fogo, Canhão, Mago"
Jogador_849,274.73,2920,4,"Cavalaria, Dragão, Mini P.E.K.K.A, Golem, Bola de Fogo, Gigante, Mago, Cura"
Jogador_850,15.89,1288,1,"Foguete, Arqueiras, Cura, P.E.K.K.A, Gigante, Cavalaria, Bárbaros, Canhão"
Jogador_851,121.46,1792,8,"P.E.K.K.A, Foguete, Bárbaros, Mago, Mini P.E.K.K.A, Bola de Fogo, Cura, Canhão"
Jogador_852,151.9,4005,1,"Bárbaros, Bola de Fogo, Cura, Cavalaria, Mini P.E.K.K.A, Gigante, Foguete, Canhão"
Jogador_853,357.14,1154,1,"Dragão, Mago, Cura, Foguete, P.E.K.K.A, Bola de Fogo, Bárbaros, Mini P.E.K.K.A"
Jogador_854,382.06,1492,5,"Bárbaros, Golem, Gigante, Mini P.E.K.K.A, Foguete, Arqueiras, Bola de Fogo, Cavalaria"
Jogador_855,202.84,2817,1,"Dragão, Cura, Bárbaros, Golem, Arqueiras, Mago, Foguete, Gigante"
Jogador_856,61.08,4644,12,"P.E.K.K.A, Canhão, Dragão, Cavalaria, Cura, Golem, Arqueiras, Bola de Fogo"
Jogador_857,181.18,833,8,"Foguete, Golem, Bola de Fogo, Cura, Bárbaros, Arqueiras, Gigante, Mini P.E.K.K.A"
Jogador_858,176.3,556,4,"Arqueiras, Cavalaria, Cura, Bola de Fogo, Foguete, Mini P.E.K.K.A, Golem, Gigante"
Jogador_859,403.8,4156,4,"Arqueiras, Canhão, Cavalaria, Dragão, Gigante, Golem, Foguete, Mini P.E.K.K.A"
Jogador_860,486.29,3744,7,"Arqueiras, Dragão, P.E.K.K.A, Gigante, Cavalaria, Cura, Bola de Fogo, Mini P.E.K.K.A"
Jogador_861,481.38,3696,13,"Bola de Fogo, Cavalaria, Cura, P.E.K.K.A, Dragão, Canhão, Arqueiras, Mini P.E.K.K.A"
Jogador_862,200.72,3691,13,"Cavalaria, Mago, Canhão, Cura, Bola de Fogo, P.E.K.K.A, Dragão, Bárbaros"
Jogador_863,410.87,2505,8,"Canhão, Gigante, Mini P.E.K.K.A, Dragão, Mago, P.E.K.K.A, Bola de Fogo, Arqueiras"
Jogador_864,308.33,4050,4,"Arqueiras, Golem, Cura, Mago, P.E.K.K.A, Bola de Fogo, Canhão, Dragão"
Jogador_865,142.91,147,11,"Mago, Gigante, Dragão, Bárbaros, Arqueiras, Cura, Foguete, Canhão"
Jogador_866,103.95,467,6,"Mini P.E.K.K.A, Mago, Dragão, Arqueiras, P.E.K.K.A, Canhão, Gigante, Bola de Fogo"
Jogador_867,106.31,1001,9,"Mini P.E.K.K.A, Dragão, Cura, Canhão, Arqueiras, Gigante, Foguete, Bola de Fogo"
Jogador_868,359.05,1938,7,"Foguete, Bárbaros, Mago, Golem, P.E.K.K.A, Dragão, Canhão, Mini P.E.K.K.A"
Jogador_869,436.16,2858,8,"Gigante, Arqueiras, Bola de Fogo, P.E.K.K.A, Golem, Canhão, Dragão, Foguete"
Jogador_870,245.31,2137,7,"Cura, Golem, Cavalaria, P.E.K.K.A, Arqueiras, Bárbaros, Mini P.E.K.K.A, Dragão"
Jogador_871,448.92,162,10,"Bárbaros, Cura, Arqueiras, Golem, Canhão, Cavalaria, Foguete, Gigante"
Jogador_872,38.08,2488,11,"Gigante, P.E.K.K.A, Golem, Arqueiras, Mago, Bola de Fogo, Cavalaria, Cura"
Jogador_873,409.09,3010,11,"Golem, Foguete, Bola de Fogo, Arqueiras, Bárbaros, Cura, Gigante, Dragão"
Jogador_874,365.33,2680,11,"P.E.K.K.A, Mini P.E.K.K.A, Golem, Bola de Fogo, Bárbaros, Gigante, Cura, Mago"
Jogador_875,203.99,1145,2,"Mago, Gigante, Foguete, Cavalaria, Canhão, Bola de Fogo, Bárbaros, Cura"
Jogador_876,80.74,1568,7,"Mini P.E.K.K.A, Mago, Golem, Cavalaria, Bola de Fogo, Dragão, Arqueiras, Gigante"
Jogador_877,444.64,4479,3,"Gigante, P.E.K.K.A, Dragão, Foguete, Arqueiras, Cavalaria, Golem, Mini P.E.K.K.A"
Jogador_878,430.09,4475,11,"Mini P.E.K.K.A, Foguete, Mago, Cavalaria, Dragão, Canhão, P.E.K.K.A, Golem"
Jogador_879,404.46,4847,2,"Bola de Fogo, Bárbaros, Mago, Arqueiras, Cavalaria, Dragão, Gigante, Cura"
Jogador_880,308.57,2530,6,"Mago, Gigante, Arqueiras, Bola de Fogo, Foguete, Dragão, Cavalaria, Bárbaros"
Jogador_881,241.62,2490,8,"P.E.K.K.A, Cura, Dragão, Arqueiras, Bárbaros, Mago, Cavalaria, Gigante"
Jogador_882,86.36,326,10,"Mini P.E.K.K.A, Mago, Dragão, Foguete, Golem, Bola de Fogo, Bárbaros, Cura"
Jogador_883,53.65,3104,9,"Gigante, Cura, Bárbaros, Arqueiras, Dragão, Foguete, Mago, Canhão"
Jogador_884,498.76,1387,5,"Gigante, Foguete, Bárbaros, Canhão, Dragão, Cura, Golem, Arqueiras"
Jogador_885,341.94,2634,4,"Gigante, P.E.K.K.A, Canhão, Cura, Mini P.E.K.K.A, Arqueiras, Mago, Bola de Fogo"
Jogador_886,205.77,4521,5,"Foguete, Bárbaros, Dragão, P.E.K.K.A, Bola de Fogo, Cavalaria, Mini P.E.K.K.A, Canhão"
Jogador_887,301.94,4973,7,"Canhão, Arqueiras, Cavalaria, Mago, Bola de Fogo, Cura, Mini P.E.K.K.A, Bárbaros"
Jogador_888,266.09,4861,4,"Bárbaros, Cura, Canhão, Cavalaria, Dragão, Mini P.E.K.K.A, P.E.K.K.A, Arqueiras"
Jogador_889,368.63,3727,6,"Canhão, Golem, Dragão, Cura, Foguete, Mini P.E.K.K.A, Mago, Bola de Fogo"
Jogador_890,333.25,2095,7,"Dragão, Bola de Fogo, Mini P.E.K.K.A, Arqueiras, Cavalaria, Foguete, Mago, Bárbaros"
Jogador_891,381.88,862,2,"Dragão, Gigante, Bola de Fogo, Arqueiras, Golem, Cavalaria, Canhão, Bárbaros"
Jogador_892,119.32,1672,5,"Cavalaria, Mago, Arqueiras, Canhão, Dragão, Mini P.E.K.K.A, Cura, Gigante"
Jogador_893,76.63,2585,10,"Foguete, Golem, Mago, Dragão, Bárbaros, Cavalaria, Arqueiras, Bola de Fogo"
Jogador_894,111.81,1405,11,"Arqueiras, Golem, Dragão, Bárbaros, Cavalaria, P.E.K.K.A, Canhão, Gigante"
Jogador_895,199.85,1820,1,"Bola de Fogo, Mago, Canhão, Gigante, Foguete, Golem, Arqueiras, Cura"
Jogador_896,234.26,2070,5,"Mini P.E.K.K.A, Mago, Cura, P.E.K.K.A, Dragão, Foguete, Gigante, Cavalaria"
Jogador_897,299.29,1864,3,"Cavalaria, Mago, Mini P.E.K.K.A, Bola de Fogo, Foguete, P.E.K.K.A, Canhão, Dragão"
Jogador_898,228.33,4622,9,"Bola de Fogo, Dragão, Arqueiras, Cura, Mini P.E.K.K.A, Golem, Canhão, Gigante"
Jogador_899,331.21,3181,12,"Bola de Fogo, Bárbaros, Gigante, Cavalaria, Mini P.E.K.K.A, Golem, Arqueiras, Canhão"
Jogador_900,484.28,4018,12,"Gigante, Mago, Mini P.E.K.K.A, Bola de Fogo, P.E.K.K.A, Bárbaros, Foguete, Canhão"
Jogador_901,341.58,380,2,"Arqueiras, Dragão, Bola de Fogo, Cavalaria, Golem, Bárbaros, Mini P.E.K.K.A, Cura"
Jogador_902,262.31,94,6,"Foguete, Dragão, Bárbaros, Gigante, Mini P.E.K.K.A, P.E.K.K.A, Golem, Arqueiras"
Jogador_903,60.07,3874,7,"Canhão, Bola de Fogo, Mago, Bárbaros, Dragão, Cura, Cavalaria, Arqueiras"
Jogador_904,30.13,4519,1,"Dragão, Bola de Fogo, Canhão, Mago, Mini P.E.K.K.A, Cura, P.E.K.K.A, Cavalaria"
Jogador_905,15.42,4754,5,"Cura, Bárbaros, Cavalaria, Canhão, Foguete, Mago, Dragão, P.E.K.K.A"
Jogador_906,395.88,3855,1,"Mago, Mini P.E.K.K.A, Dragão, Cura, Golem, Cavalaria, Bola de Fogo, Foguete"
Jogador_907,274.3,202,9,"P.E.K.K.A, Canhão, Golem, Mago, Dragão, Cura, Cavalaria, Mini P.E.K.K.A"
Jogador_908,393.43,4799,13,"Mago, Bárbaros, Cura, Arqueiras, P.E.K.K.A, Foguete, Cavalaria, Mini P.E.K.K.A"
Jogador_909,116.66,4216,4,"Bola de Fogo, Gigante, Golem, Mini P.E.K.K.A, P.E.K.K.A, Cavalaria, Mago, Dragão"
Jogador_910,292.98,1988,8,"Gigante, P.E.K.K.A, Canhão, Dragão, Golem, Arqueiras, Foguete, Bola de Fogo"
Jogador_911,336.37,1204,8,"Arqueiras, P.E.K.K.A, Mini P.E.K.K.A, Dragão, Cura, Cavalaria, Canhão, Golem"
Jogador_912,481.76,2410,2,"Golem, Dragão, Bárbaros, Cura, Mago, Cavalaria, Arqueiras, Gigante"
Jogador_913,156.39,3761,2,"Bola de Fogo, Mago, Gigante, Arqueiras, Foguete, P.E.K.K.A, Canhão, Dragão"
Jogador_914,256.33,1757,13,"Gigante, Arqueiras, Foguete, Dragão, Mago, Golem, P.E.K.K.A, Cura"
Jogador_915,334.71,2201,9,"Foguete, Dragão, Bola de Fogo, Cura, Mini P.E.K.K.A, Arqueiras, P.E.K.K.A, Gigante"
Jogador_916,181.29,3759,12,"Arqueiras, Foguete, Mago, Cura, Bola de Fogo, Gigante, Cavalaria, P.E.K.K.A"
Jogador_917,240.65,2523,12,"Canhão, P.E.K.K.A, Bola de Fogo, Dragão, Bárbaros, Mini P.E.K.K.A, Gigante, Foguete"
Jogador_918,395.86,4709,5,"Foguete, Arqueiras, Dragão, Gigante, Cavalaria, Mago, Bárbaros, Bola de Fogo"
Jogador_919,368.48,4929,6,"Mini P.E.K.K.A, Bola de Fogo, Mago, Foguete, Gigante, Bárbaros, P.E.K.K.A, Canhão"
Jogador_920,58.74,372,4,"Cura, Mini P.E.K.K.A, Mago, Cavalaria, Dragão, Canhão, Arqueiras, Golem"
Jogador_921,383.01,4529,10,"P.E.K.K.A, Golem, Bola de Fogo, Cura, Cavalaria, Mago, Arqueiras, Canhão"
Jogador_922,454.41,4732,3,"Canhão, Golem, Bola de Fogo, Mago, Gigante, Mini P.E.K.K.A, P.E.K.K.A, Dragão"
Jogador_923,394.89,2522,7,"Gigante, P.E.K.K.A, Golem, Foguete, Canhão, Bola de Fogo, Mago, Mini P.E.K.K.A"
Jogador_924,54.35,4995,9,"Gigante, Bárbaros, Canhão, Dragão, Mini P.E.K.K.A, Golem, Bola de Fogo, P.E.K.K.A"
Jogador_925,359.23,342,2,"Mago, P.E.K.K.A, Mini P.E.K.K.A, Gigante, Bárbaros, Canhão, Bola de Fogo, Dragão"
Jogador_926,239.8,2737,12,"Bola de Fogo, Arqueiras, Cura, Mago, Canhão, P.E.K.K.A, Cavalaria, Foguete"
Jogador_927,195.59,2650,8,"Cura, P.E.K.K.A, Canhão, Arqueiras, Cavalaria, Mago, Bola de Fogo, Gigante"
Jogador_928,440.31,4898,1,"Bola de Fogo, Mago, Dragão, Golem, Foguete, Canhão, Cura, Arqueiras"
Jogador_929,81.7,3973,9,"Foguete, Gigante, Arqueiras, Mini P.E.K.K.A, Bola de Fogo, Cavalaria, P.E.K.K.A, Mago"
Jogador_930,106.88,4169,9,"Cavalaria, Bola de Fogo, Arqueiras, Foguete, Dragão, Golem, Mago, Mini P.E.K.K.A"
Jogador_931,112.77,2503,7,"Canhão, Arqueiras, Bola de Fogo, Foguete, Cavalaria, Mini P.E.K.K.A, P.E.K.K.A, Cura"
Jogador_932,440.29,2905,10,"Foguete, Dragão, Arqueiras, Golem, P.E.K.K.A, Bola de Fogo, Bárbaros, Cavalaria"
Jogador_933,282.98,3132,7,"Bola de Fogo, P.E.K.K.A, Dragão, Arqueiras, Bárbaros, Mago, Mini P.E.K.K.A, Cura"
Jogador_934,365.48,1032,13,"Mini P.E.K.K.A, Bola de Fogo, Mago, P.E.K.K.A, Cavalaria, Cura, Bárbaros, Golem"
Jogador_935,275.1,2859,7,"Golem, Gigante, P.E.K.K.A, Mini P.E.K.K.A, Mago, Cura, Dragão, Cavalaria"
Jogador_936,475.82,1634,10,"Bola de Fogo, Mini P.E.K.K.A, P.E.K.K.A, Cavalaria, Mago, Arqueiras, Cura, Canhão"
Jogador_937,469.14,193,12,"Golem, Foguete, Arqueiras, Dragão, Gigante, Mini P.E.K.K.A, Cavalaria, Mago"
Jogador_938,415.09,74,2,"Bárbaros, Mago, Mini P.E.K.K.A, Arqueiras, Bola de Fogo, Cavalaria, Golem, P.E.K.K.A"
Jogador_939,245.92,605,7,"Foguete, Bárbaros, Cura, Golem, Cavalaria, Dragão, Mago, Canhão"
Jogador_940,27.27,4833,12,"Arqueiras, Mini P.E.K.K.A, Gigante, Golem, Cura, Dragão, Canhão, Cavalaria"
Jogador_941,491.51,3755,6,"Bárbaros, Dragão, Gigante, P.E.K.K.A, Cura, Cavalaria, Bola de Fogo, Mago"
Jogador_942,144.97,4199,10,"Dragão, Arqueiras, Cavalaria, Mago, Golem, Mini P.E.K.K.A, Bárbaros, Foguete"
Jogador_943,184.56,4914,12,"Golem, Cavalaria, Gigante, Mago, Mini P.E.K.K.A, Dragão, Canhão, Foguete"
Jogador_944,354.98,2757,12,"Arqueiras, Dragão, Cura, Gigante, P.E.K.K.A, Golem, Bárbaros, Foguete"
Jogador_945,137.57,121,10,"Cavalaria, Mini P.E.K.K.A, P.E.K.K.A, Bárbaros, Dragão, Golem, Arqueiras, Canhão"
Jogador_946,109.2,301,4,"Bola de Fogo, Cavalaria, Foguete, Gigante, Golem, Canhão, Dragão, Cura"
Jogador_947,417.58,4418,7,"Arqueiras, Cavalaria, Bárbaros, P.E.K.K.A, Dragão, Mini P.E.K.K.A, Foguete, Golem"
Jogador_948,260.62,2920,7,"Dragão, Foguete, Mago, Gigante, Bola de Fogo, Cavalaria, Cura, Arqueiras"
Jogador_949,228.24,1285,3,"Cura, Foguete, Cavalaria, Gigante, Mago, P.E.K.K.A, Mini P.E.K.K.A, Bárbaros"
Jogador_950,278.17,1979,10,"Cavalaria, P.E.K.K.A, Gigante, Arqueiras, Foguete, Bárbaros, Mini P.E.K.K.A, Cura"
Jogador_951,280.09,1085,2,"Bola de Fogo, Bárbaros, Cura, Golem, Cavalaria, Dragão, Canhão, Mago"
Jogador_952,99.08,830,9,"Foguete, Mini P.E.K.K.A, Dragão, Cavalaria, Arqueiras, Bola de Fogo, P.E.K.K.A, Golem"
Jogador_953,484.91,4938,3,"Bola de Fogo, Dragão, Canhão, Golem, Cura, Cavalaria, Mago, Bárbaros"
Jogador_954,345.07,522,9,"Gigante, Mini P.E.K.K.A, Cura, Bárbaros, Mago, P.E.K.K.A, Cavalaria, Golem"
Jogador_955,124.77,239,8,"P.E.K.K.A, Bárbaros, Mini P.E.K.K.A, Golem, Gigante, Mago, Foguete, Cavalaria"
Jogador_956,298.59,4680,9,"Bola de Fogo, Cavalaria, Golem, Canhão, Arqueiras, Dragão, Bárbaros, Mago"
Jogador_957,209.24,2087,8,"Mini P.E.K.K.A, Gigante, P.E.K.K.A, Foguete, Golem, Cavalaria, Dragão, Arqueiras"
Jogador_958,276.3,2482,3,"Mago, Golem, Bola de Fogo, Mini P.E.K.K.A, Dragão, Foguete, P.E.K.K.A, Canhão"
Jogador_959,103.92,107,5,"Dragão, Golem, Gigante, Mago, Cura, Bárbaros, Cavalaria, Arqueiras"
Jogador_960,450.54,4931,5,"Mini P.E.K.K.A, Gigante, Bola de Fogo, Cura, Cavalaria, Bárbaros, Dragão, Golem"
Jogador_961,235.64,3486,6,"Gigante, Cura, Mini P.E.K.K.A, Bola de Fogo, Mago, Cavalaria, Golem, Foguete"
Jogador_962,267.17,3855,12,"Cura, Bola de Fogo, Cavalaria, Mago, Arqueiras, Canhão, Golem, Dragão"
Jogador_963,33.31,2985,10,"Foguete, Bárbaros, Cura, Mini P.E.K.K.A, Arqueiras, Gigante, Cavalaria, P.E.K.K.A"
Jogador_964,174.53,2538,9,"Mago, Arqueiras, Foguete, Bola de Fogo, Golem, P.E.K.K.A, Mini P.E.K.K.A, Gigante"
Jogador_965,301.67,2324,9,"Dragão, Cura, Bárbaros, Gigante, Foguete, P.E.K.K.A, Canhão, Cavalaria"
Jogador_966,94.07,2383,6,"Cura, Gigante, Mini P.E.K.K.A, Cavalaria, Foguete, Arqueiras, Mago, Bola de Fogo"
Jogador_967,229.02,2175,3,"Arqueiras, Foguete, Mago, Dragão, P.E.K.K.A, Canhão, Bárbaros, Gigante"
Jogador_968,461.54,1732,3,"Arqueiras, Foguete, P.E.K.K.A, Mini P.E.K.K.A, Golem, Canhão, Dragão, Bola de Fogo"
Jogador_969,479.64,673,2,"Arqueiras, Bárbaros, Golem, Bola de Fogo, Cura, Cavalaria, Dragão, Gigante"
Jogador_970,324.72,1178,3,"Mago, Canhão, Bárbaros, Cavalaria, Golem, Mini P.E.K.K.A, Dragão, Bola de Fogo"
Jogador_971,330.56,3124,3,"P.E.K.K.A, Foguete, Mago, Bola de Fogo, Bárbaros, Dragão, Golem, Cura"
Jogador_972,395.77,168,10,"P.E.K.K.A, Cura, Bárbaros, Dragão, Arqueiras, Golem, Gigante, Bola de Fogo"
Jogador_973,499.14,2869,1,"Mago, Canhão, Cavalaria, Mini P.E.K.K.A, Golem, Gigante, Arqueiras, Bárbaros"
Jogador_974,235.63,875,7,"Foguete, Cura, Golem, Gigante, Dragão, P.E.K.K.A, Bárbaros, Arqueiras"
Jogador_975,194.41,3250,13,"Mago, Gigante, Cura, Mini P.E.K.K.A, Bárbaros, P.E.K.K.A, Cavalaria, Dragão"
Jogador_976,298.36,4690,1,"Arqueiras, Golem, Foguete, Cavalaria, Cura, Mini P.E.K.K.A, Bárbaros, Bola de Fogo"
Jogador_977,336.83,3521,2,"Mini P.E.K.K.A, Cavalaria, Gigante, Mago, Golem, Bola de Fogo, Bárbaros, Canhão"
Jogador_978,428.57,4229,2,"Mago, Mini P.E.K.K.A, Dragão, Canhão, Arqueiras, Foguete, P.E.K.K.A, Cura"
Jogador_979,397.39,547,5,"Mini P.E.K.K.A, Golem, Canhão, Arqueiras, P.E.K.K.A, Cavalaria, Bola de Fogo, Bárbaros"
Jogador_980,212.53,3211,6,"Arqueiras, Foguete, Dragão, Cura, Bola de Fogo, Gigante, P.E.K.K.A, Mago"
Jogador_981,270.55,2172,7,"Mini P.E.K.K.A, Cura, Dragão, Mago, Cavalaria, Gigante, Canhão, Bárbaros"
Jogador_982,18.0,828,11,"Foguete, Cura, Dragão, Mago, Golem, Mini P.E.K.K.A, Bárbaros, Cavalaria"
Jogador_983,92.17,3004,8,"Canhão, Bárbaros, Arqueiras, Bola de Fogo, Mini P.E.K.K.A, P.E.K.K.A, Foguete, Gigante"
Jogador_984,268.51,1017,11,"Mago, P.E.K.K.A, Golem, Dragão, Arqueiras, Bárbaros, Bola de Fogo, Mini P.E.K.K.A"
Jogador_985,123.77,1106,7,"Golem, Cavalaria, Gigante, Bárbaros, Canhão, Cura, Arqueiras, Dragão"
Jogador_986,312.78,2053,12,"Gigante, Cavalaria, Mini P.E.K.K.A, Foguete, P.E.K.K.A, Arqueiras, Bárbaros, Golem"
Jogador_987,11.07,821,11,"Foguete, Arqueiras, Gigante, Cavalaria, Canhão, Bárbaros, P.E.K.K.A, Mago"
Jogador_988,381.36,4712,8,"P.E.K.K.A, Golem, Arqueiras, Mago, Foguete, Bola de Fogo, Dragão, Cavalaria"
Jogador_989,167.03,3801,1,"Foguete, Bola de Fogo, Cura, Cavalaria, Dragão, Golem, Gigante, Canhão"
Jogador_990,444.41,1760,6,"Dragão, Bola de Fogo, Gigante, Arqueiras, P.E.K.K.A, Cavalaria, Cura, Canhão"
Jogador_991,110.83,6,13,"Mini P.E.K.K.A, Gigante, P.E.K.K.A, Golem, Bola de Fogo, Cura, Bárbaros, Cavalaria"
Jogador_992,315.15,4522,9,"Cavalaria, Golem, Mago, Canhão, Mini P.E.K.K.A, Cura, Bárbaros, Gigante"
Jogador_993,134.83,1042,10,"Mago, Dragão, P.E.K.K.A, Golem, Bárbaros, Canhão, Bola de Fogo, Mini P.E.K.K.A"
