id_batalha,data,tempo_de_batalha,torres_derrubadas_jogador1,torres_derrubadas_jogador2,vencedor,deck_jogador1,deck_jogador2,trofeus_jogador1,trofeus_jogador2
92,2023-03-26 11:24:05.090979,1.89,2,1,Player0949,"Mago de Gelo, Mega Servo, Executor, Príncipe, Zap, Mago, Canhão, Bola de Fogo","Relâmpago, Gigante, Lápide, Executor, Zap, Canhão, Cavaleiro, P.E.K.K.A",2908,2025
93,2023-11-04 14:32:44.903740,2.92,3,0,Player0979,"Lápide, Fornalha, Tornado, Gigante, Dragão Bebê, Cabana de Goblins, Mega Servo, Mago","Canhão, Veneno, Cabana de Goblins, Bárbaros, Lápide, Tornado, Mini P.E.K.K.A, Fornalha",3329,2697
94,2023-08-01 00:16:14.437100,4.21,1,2,Player0336,"Veneno, Bárbaros, Arqueiras, Coletor de Elixir, Torre Inferno, Zap, Relâmpago, Cabana de Bárbaros","P.E.K.K.A, Bruxa, Coletor de Elixir, Bola de Fogo, Cavaleiro, Príncipe, Torre Inferno, Mago de Gelo",3613,4745
95,2023-08-07 09:25:47.779842,2.48,2,1,Player0252,"Gigante, Fornalha, Bola de Fogo, Coletor de Elixir, Descarga, Mega Servo, Fúria, Mini P.E.K.K.A","Mini P.E.K.K.A, Executor, Canhão, Bola de Fogo, Torre de Bombas, Lápide, Veneno, Corredor",3411,3600
96,2023-12-24 08:40:12.541945,4.56,1,0,Player0505,"Cavaleiro, Bruxa, Zap, Mini P.E.K.K.A, Torre de Bombas, Golem, Mosqueteira, Gigante","Golem, Cabana de Goblins, Corredor, Canhão, Bola de Fogo, Tornado, Coletor de Elixir, Mega Servo",2422,2180
97,2023-01-31 16:27:22.823169,3.61,2,2,Player0976,"Golem, Coletor de Elixir, Mega Servo, Mago, Mago de Gelo, Veneno, Torre Inferno, Bárbaros","Mago, Cavaleiro, Mosqueteira, Arqueiras, Dragão Bebê, Lápide, Veneno, Mini P.E.K.K.A",2145,5120
98,2023-02-05 08:36:06.134286,2.0,2,2,Player0669,"Mago, P.E.K.K.A, Torre Inferno, Cabana de Goblins, Veneno, Lápide, Bárbaros, Coletor de Elixir","Mago de Gelo, Gigante, Mega Servo, Cabana de Goblins, Mosqueteira, Torre Inferno, Fúria, Bola de Fogo",3659,5858
99,2023-05-16 19:07:00.184634,3.22,2,1,Player0192,"Arqueiras, P.E.K.K.A, Relâmpago, Príncipe, Corredor, Cabana de Goblins, Veneno, Bola de Fogo","Fúria, Descarga, Arqueiras, Príncipe, Mago, Mago de Gelo, Bruxa, Torre de Bombas",4467,3674
100,2023-10-22 17:17:48.534353,4.24,1,2,Player0078,"Relâmpago, Bola de Fogo, P.E.K.K.A, Mini P.E.K.K.A, Dragão Bebê, Coletor de Elixir, Golem, Cabana de Bárbaros","Dragão Bebê, Torre Inferno, Bola de Fogo, Mini P.E.K.K.A, Canhão, Mega Servo, Mago de Gelo, Lápide",2106,2785
101,2023-08-22 03:29:50.441805,1.96,2,3,Player0543,"Cabana de Bárbaros, Corredor, Fúria, Coletor de Elixir, Descarga, Mega Servo, Canhão, Tornado","Cabana de Bárbaros, Lápide, Gigante, Descarga, Relâmpago, Mini P.E.K.K.A, Bruxa, Bárbaros",2033,2817
102,2023-12-22 01:59:14.668112,4.43,2,2,Player0370,"Torre de Bombas, Dragão Bebê, Cabana de Bárbaros, Fornalha, Mago, Tornado, Arqueiras, Torre Inferno","Golem, Corredor, Torre Inferno, Fúria, Mago de Gelo, Bárbaros, Cavaleiro, Gigante",4111,4749
103,2023-09-12 00:28:59.933324,3.29,1,0,Player0732,"Bruxa, Cabana de Goblins, Fornalha, Bola de Fogo, Fúria, Cabana de Bárbaros, Veneno, Mega Servo","Descarga, Gigante, P.E.K.K.A, Canhão, Golem, Arqueiras, Executor, Mago",3850,2182
104,2023-09-13 08:04:13.429297,2.61,1,1,Player0629,"Cavaleiro, Príncipe, Cabana de Goblins, P.E.K.K.A, Fornalha, Veneno, Tornado, Mini P.E.K.K.A","Cavaleiro, Mini P.E.K.K.A, Mago, Bárbaros, Zap, Fornalha, Canhão, Príncipe",3567,3918
105,2023-11-04 00:15:01.891568,4.93,2,2,Player0036,"P.E.K.K.A, Torre Inferno, Mago de Gelo, Arqueiras, Torre de Bombas, Corredor, Cabana de Goblins, Mega Servo","Bruxa, Mago de Gelo, Mosqueteira, Cabana de Bárbaros, Arqueiras, Tornado, Lápide, Torre Inferno",5646,3715
106,2023-10-02 19:14:34.238839,2.84,3,0,Player0626,"Cabana de Bárbaros, Corredor, Fúria, Coletor de Elixir, Descarga, Mega Servo, Canhão, Tornado","Bruxa, Príncipe, Descarga, Executor, Cabana de Bárbaros, Zap, Golem, Fúria",2033,3219
107,2023-08-16 18:21:10.521055,3.94,2,1,Player0849,"Descarga, Fúria, Cabana de Goblins, Mega Servo, Coletor de Elixir, Cavaleiro, Golem, Arqueiras","Mosqueteira, Fornalha, Cabana de Bárbaros, Canhão, Veneno, Dragão Bebê, Coletor de Elixir, Executor",4324,4741
108,2023-11-12 20:22:51.792370,3.58,3,1,Player0141,"Bola de Fogo, Mosqueteira, Cavaleiro, Mago de Gelo, Zap, Corredor, Descarga, Fornalha","Dragão Bebê, Veneno, Fúria, Torre Inferno, Cavaleiro, Executor, Bola de Fogo, Golem",3053,2033
109,2023-12-29 07:59:50.835105,1.58,1,2,Player0735,"Cabana de Goblins, Bola de Fogo, Relâmpago, Canhão, Coletor de Elixir, Príncipe, Mega Servo, Mosqueteira","Corredor, Coletor de Elixir, Príncipe, Tornado, Mago de Gelo, Cabana de Goblins, Canhão, Cabana de Bárbaros",4878,2244
110,2023-12-18 09:10:41.732540,3.06,1,2,Player0469,"Descarga, Fornalha, Mega Servo, Fúria, Gigante, Mini P.E.K.K.A, Cabana de Bárbaros, Torre Inferno","Cabana de Goblins, Príncipe, Relâmpago, Mini P.E.K.K.A, Dragão Bebê, Fúria, Bruxa, Torre Inferno",2683,5815
111,2023-03-07 11:59:51.487939,2.13,1,1,Player0920,"Mini P.E.K.K.A, Cabana de Goblins, Mago, Bárbaros, Cavaleiro, Fornalha, Torre de Bombas, Lápide","Bruxa, Mini P.E.K.K.A, Golem, Mega Servo, Mago de Gelo, Torre de Bombas, Fúria, Arqueiras",2865,4724
112,2023-05-04 10:04:32.790608,1.69,1,1,Player0068,"Golem, Cabana de Goblins, Corredor, Canhão, Bola de Fogo, Tornado, Coletor de Elixir, Mega Servo","Cabana de Goblins, Bruxa, Cabana de Bárbaros, Mini P.E.K.K.A, Arqueiras, Mago, Dragão Bebê, Golem",2180,3003
113,2023-08-16 01:28:13.818565,3.03,3,0,Player0954,"Fúria, Executor, Canhão, Tornado, Mago, Príncipe, Corredor, P.E.K.K.A","Descarga, Fornalha, Veneno, Golem, Executor, Coletor de Elixir, Bola de Fogo, Mago",2921,4484
114,2023-06-22 14:42:26.577877,4.23,0,1,Player0381,"Mago, Bruxa, Bárbaros, Golem, Coletor de Elixir, Torre Inferno, Príncipe, Mosqueteira","Relâmpago, Príncipe, Mago de Gelo, Gigante, Executor, Mago, Torre Inferno, Coletor de Elixir",4324,3256
115,2023-01-25 04:34:03.920062,2.77,1,1,Player0432,"Bárbaros, Lápide, Cabana de Bárbaros, Dragão Bebê, Mini P.E.K.K.A, Cavaleiro, Bola de Fogo, Mega Servo","Príncipe, Cabana de Goblins, Cabana de Bárbaros, Mago de Gelo, Lápide, Bruxa, Golem, Descarga",3414,5127
116,2023-05-14 04:56:04.368862,3.28,1,1,Player0514,"Gigante, Fúria, Veneno, Corredor, Torre Inferno, Cabana de Goblins, Relâmpago, Bárbaros","Gigante, Bárbaros, Príncipe, Cavaleiro, Fúria, Lápide, Dragão Bebê, Tornado",2081,3184
117,2023-12-18 14:34:21.878624,4.0,1,0,Player0751,"Bruxa, Gigante, Lápide, Canhão, Corredor, Fornalha, Bárbaros, Bola de Fogo","Corredor, P.E.K.K.A, Gigante, Cavaleiro, Mosqueteira, Bola de Fogo, Golem, Dragão Bebê",5796,2827
118,2023-11-11 18:56:35.938683,3.17,1,0,Player0130,"Mini P.E.K.K.A, Descarga, Gigante, Golem, Mega Servo, Bruxa, Bárbaros, Cavaleiro","Bárbaros, Cabana de Bárbaros, Relâmpago, Mosqueteira, Dragão Bebê, Mago de Gelo, Tornado, Bola de Fogo",5579,5862
119,2023-05-21 20:11:07.193582,1.95,3,2,Player0966,"Mago de Gelo, Gigante, Mega Servo, Cabana de Goblins, Mosqueteira, Torre Inferno, Fúria, Bola de Fogo","Gigante, Golem, Coletor de Elixir, Dragão Bebê, Cavaleiro, Corredor, Tornado, Mega Servo",5858,4736
120,2023-03-30 16:04:37.070541,1.82,0,3,Player0636,"Mega Servo, Mosqueteira, Cabana de Bárbaros, Mago de Gelo, Cavaleiro, P.E.K.K.A, Cabana de Goblins, Bruxa","Mosqueteira, Príncipe, Executor, Relâmpago, Mago, Tornado, Bárbaros, Cavaleiro",4283,5011
121,2023-03-31 01:50:00.675755,4.28,1,1,Player0614,"Lápide, Mago, Mega Servo, Executor, Bárbaros, Torre de Bombas, Descarga, Dragão Bebê","Torre de Bombas, Torre Inferno, Veneno, Fornalha, Mago de Gelo, Cavaleiro, Tornado, Bola de Fogo",5081,4569
122,2023-07-03 10:06:45.955507,2.84,2,3,Player0872,"Príncipe, Bola de Fogo, Mosqueteira, Corredor, Mago, Relâmpago, Torre de Bombas, Mini P.E.K.K.A","Torre Inferno, Coletor de Elixir, Mago de Gelo, Bárbaros, Cabana de Goblins, Mini P.E.K.K.A, Fornalha, P.E.K.K.A",5333,2159
123,2023-02-09 10:11:11.822498,3.47,3,2,Player0581,"Gigante, Dragão Bebê, Bárbaros, Corredor, Tornado, Zap, Cabana de Bárbaros, Executor","Cavaleiro, Bárbaros, Zap, Dragão Bebê, Descarga, Bruxa, Mago, Príncipe",3851,3980
124,2023-04-12 10:00:07.188145,2.13,2,0,Player0934,"Mosqueteira, Gigante, Lápide, Canhão, P.E.K.K.A, Fúria, Corredor, Veneno","Golem, Bola de Fogo, Mago, Torre de Bombas, Arqueiras, Canhão, Corredor, Relâmpago",2240,3009
125,2023-08-17 03:39:40.122780,2.23,1,2,Player0042,"Mago, Cavaleiro, Mago de Gelo, Arqueiras, Dragão Bebê, Relâmpago, Executor, Cabana de Goblins","Bruxa, Cabana de Goblins, Fornalha, Bola de Fogo, Fúria, Cabana de Bárbaros, Veneno, Mega Servo",5586,3850
126,2023-08-04 08:28:34.839385,4.47,1,2,Player0559,"Corredor, Coletor de Elixir, Mago de Gelo, Cavaleiro, Zap, Bola de Fogo, P.E.K.K.A, Torre de Bombas","Cavaleiro, Mini P.E.K.K.A, Cabana de Bárbaros, Torre Inferno, Zap, Fúria, Príncipe, Torre de Bombas",2654,3163
127,2023-09-27 18:21:59.900113,2.28,1,2,Player0583,"Mega Servo, Tornado, Torre de Bombas, Mosqueteira, Príncipe, Bárbaros, Mago, Dragão Bebê","Dragão Bebê, Fornalha, Mago de Gelo, Príncipe, Coletor de Elixir, Gigante, Tornado, Descarga",5925,2906
128,2023-10-06 06:57:17.594412,4.39,0,2,Player0355,"Torre de Bombas, Executor, Lápide, Bruxa, Príncipe, Cabana de Bárbaros, Fornalha, Arqueiras","Coletor de Elixir, Fornalha, Torre Inferno, Arqueiras, Zap, Bola de Fogo, Dragão Bebê, Golem",3653,3123
129,2023-04-07 14:16:50.075647,4.76,3,2,Player0251,"Gigante, Fúria, Veneno, Corredor, Torre Inferno, Cabana de Goblins, Relâmpago, Bárbaros","Dragão Bebê, P.E.K.K.A, Mini P.E.K.K.A, Arqueiras, Mosqueteira, Fúria, Executor, Torre Inferno",2081,4348
130,2023-09-04 00:03:01.890620,3.17,2,2,Player0199,"Bárbaros, Torre de Bombas, Mega Servo, Dragão Bebê, Coletor de Elixir, Executor, Mago de Gelo, Mago","Cabana de Goblins, P.E.K.K.A, Fúria, Zap, Mini P.E.K.K.A, Corredor, Veneno, Dragão Bebê",5462,4283
131,2023-05-21 07:28:51.606491,1.91,2,1,Player0380,"Golem, Lápide, Mini P.E.K.K.A, Coletor de Elixir, Mago, Fúria, Torre Inferno, Veneno","Mosqueteira, Relâmpago, Cabana de Goblins, Canhão, Príncipe, P.E.K.K.A, Fúria, Descarga",2860,2647
132,2023-12-10 06:25:42.147032,2.6,2,2,Player0772,"Cabana de Bárbaros, Coletor de Elixir, Lápide, Bruxa, P.E.K.K.A, Veneno, Cavaleiro, Canhão","Mosqueteira, Gigante, Bola de Fogo, Zap, Relâmpago, Descarga, Tornado, Cabana de Bárbaros",2463,2933
133,2023-07-19 14:39:10.078724,1.76,1,2,Player0244,"Bruxa, Tornado, Gigante, Mago, Lápide, Veneno, Torre Inferno, Mosqueteira","Torre Inferno, Golem, Bola de Fogo, Mini P.E.K.K.A, Príncipe, Veneno, Tornado, Cabana de Bárbaros",5139,2275
134,2023-06-06 09:04:55.120205,4.09,1,1,Player0477,"Veneno, Arqueiras, P.E.K.K.A, Relâmpago, Torre Inferno, Príncipe, Bola de Fogo, Fúria","Tornado, Descarga, Fúria, Golem, Mini P.E.K.K.A, Arqueiras, Mago, Cavaleiro",2645,3956
135,2023-01-12 00:37:33.521820,3.62,2,2,Player0270,"Corredor, Fúria, Bárbaros, Mini P.E.K.K.A, Executor, Bola de Fogo, Príncipe, Golem","Cabana de Bárbaros, Torre de Bombas, Canhão, Tornado, Mega Servo, Veneno, Mago de Gelo, Arqueiras",2900,5457
136,2023-12-20 04:27:21.695209,4.81,2,1,Player0638,"Zap, Príncipe, Corredor, Dragão Bebê, Gigante, Cavaleiro, Canhão, Cabana de Goblins","Bárbaros, Bola de Fogo, P.E.K.K.A, Cabana de Goblins, Zap, Fornalha, Torre de Bombas, Dragão Bebê",2377,5894
137,2023-02-12 20:47:08.254722,2.1,2,1,Player0291,"Zap, Príncipe, Corredor, Dragão Bebê, Gigante, Cavaleiro, Canhão, Cabana de Goblins","Príncipe, P.E.K.K.A, Mega Servo, Bárbaros, Lápide, Bruxa, Corredor, Cabana de Bárbaros",2377,2654
138,2023-06-10 04:09:38.645707,4.01,2,2,Player0911,"Lápide, Mosqueteira, Veneno, Torre Inferno, Coletor de Elixir, Cavaleiro, Tornado, Gigante","Arqueiras, Mini P.E.K.K.A, Príncipe, Mago, Veneno, Tornado, Mega Servo, Relâmpago",4158,5774
139,2023-08-10 20:21:12.496518,2.36,1,1,Player0072,"Executor, Fúria, Tornado, Cavaleiro, Dragão Bebê, Bola de Fogo, Corredor, Zap","Mosqueteira, Tornado, Bruxa, Lápide, Dragão Bebê, Relâmpago, Bola de Fogo, Canhão",4039,2602
140,2023-06-09 10:51:40.209523,3.59,1,1,Player0454,"Executor, Fúria, Tornado, Cavaleiro, Dragão Bebê, Bola de Fogo, Corredor, Zap","Descarga, Gigante, P.E.K.K.A, Canhão, Golem, Arqueiras, Executor, Mago",4039,2182
141,2023-01-29 04:11:53.287578,1.52,1,0,Player0554,"Cavaleiro, Zap, Príncipe, Tornado, Golem, Mini P.E.K.K.A, Bola de Fogo, Mago","Mini P.E.K.K.A, Bárbaros, Fúria, Dragão Bebê, Relâmpago, Príncipe, Torre Inferno, Mosqueteira",4236,4637
142,2023-01-11 00:13:01.346767,3.65,2,1,Player0607,"Dragão Bebê, Torre Inferno, Bola de Fogo, Mini P.E.K.K.A, Canhão, Mega Servo, Mago de Gelo, Lápide","Cabana de Bárbaros, P.E.K.K.A, Cavaleiro, Relâmpago, Mosqueteira, Torre de Bombas, Descarga, Golem",2785,4845
143,2023-03-07 14:20:54.617884,2.07,0,1,Player0751,"Relâmpago, Bola de Fogo, Zap, Bruxa, Canhão, Fornalha, Mago de Gelo, P.E.K.K.A","Bruxa, Gigante, Lápide, Canhão, Corredor, Fornalha, Bárbaros, Bola de Fogo",4816,5796
144,2023-12-12 03:42:06.907155,3.22,2,2,Player0266,"Bárbaros, Torre de Bombas, Mega Servo, Dragão Bebê, Coletor de Elixir, Executor, Mago de Gelo, Mago","Veneno, Coletor de Elixir, Lápide, Bárbaros, Gigante, Canhão, Torre Inferno, Mago",5462,3598
145,2023-07-24 08:22:07.540005,2.98,3,2,Player0430,"Mosqueteira, Mini P.E.K.K.A, Mago, Bola de Fogo, Gigante, Cabana de Bárbaros, Bruxa, P.E.K.K.A","Bruxa, Corredor, P.E.K.K.A, Mago de Gelo, Cavaleiro, Coletor de Elixir, Bola de Fogo, Relâmpago",5657,5698
146,2023-10-31 03:58:37.744676,3.32,2,1,Player0409,"Arqueiras, Príncipe, Corredor, Mini P.E.K.K.A, Bola de Fogo, Lápide, Mago de Gelo, Tornado","Mega Servo, Mago, Tornado, Coletor de Elixir, Gigante, Bola de Fogo, Zap, Mini P.E.K.K.A",3186,2241
147,2023-12-22 07:42:28.636296,1.97,1,2,Player0592,"Executor, Torre de Bombas, Arqueiras, Dragão Bebê, Príncipe, Torre Inferno, Relâmpago, Mago de Gelo","Corredor, Zap, Relâmpago, Gigante, Coletor de Elixir, Lápide, Mega Servo, Torre Inferno",5505,4483
148,2023-05-11 20:07:18.746482,4.52,1,2,Player0877,"Mago, Torre de Bombas, Lápide, Gigante, Cabana de Goblins, Canhão, Corredor, Descarga","Torre de Bombas, Golem, Mosqueteira, Executor, Mega Servo, Coletor de Elixir, Cabana de Goblins, Dragão Bebê",4563,5463
149,2023-02-22 01:23:39.137758,2.43,2,2,Player0774,"Cabana de Bárbaros, Arqueiras, Mosqueteira, Príncipe, Bárbaros, Relâmpago, Tornado, Zap","Gigante, Mini P.E.K.K.A, Cavaleiro, Cabana de Bárbaros, Cabana de Goblins, Dragão Bebê, Torre Inferno, Executor",4962,3537
150,2023-07-07 20:57:29.761815,2.19,2,1,Player0461,"Canhão, Cavaleiro, Mega Servo, Torre Inferno, Bárbaros, Fornalha, Cabana de Goblins, Príncipe","Mega Servo, Canhão, Executor, Dragão Bebê, Mini P.E.K.K.A, Torre Inferno, Cabana de Goblins, Mago de Gelo",4479,4517
151,2023-10-05 03:27:42.339615,2.64,3,2,Player0142,"Canhão, Lápide, P.E.K.K.A, Torre Inferno, Golem, Bruxa, Mago de Gelo, Fornalha","Lápide, Zap, Canhão, Mosqueteira, Golem, Fúria, Relâmpago, Descarga",4540,3346
152,2023-12-25 23:11:40.362008,4.92,3,1,Player0397,"Veneno, Príncipe, Fúria, Zap, Coletor de Elixir, Bola de Fogo, Lápide, Fornalha","Corredor, Zap, Relâmpago, Gigante, Coletor de Elixir, Lápide, Mega Servo, Torre Inferno",2990,4483
153,2023-08-04 00:19:47.148632,2.54,1,1,Player0239,"Cavaleiro, Fornalha, Torre Inferno, Mago de Gelo, Zap, P.E.K.K.A, Bárbaros, Canhão","Bárbaros, Relâmpago, Cabana de Goblins, Mini P.E.K.K.A, P.E.K.K.A, Descarga, Zap, Torre de Bombas",4755,4384
154,2023-08-16 09:49:11.534141,3.68,3,2,Player0082,"Arqueiras, Bárbaros, Fornalha, Descarga, P.E.K.K.A, Torre Inferno, Veneno, Canhão","Mosqueteira, Cabana de Bárbaros, Corredor, Veneno, Torre Inferno, Cabana de Goblins, Bola de Fogo, Fornalha",2212,4116
155,2023-10-01 15:39:31.640705,1.5,2,1,Player0943,"Mega Servo, Veneno, Relâmpago, Fúria, Mago de Gelo, Corredor, Canhão, Cabana de Goblins","Bárbaros, Zap, Descarga, Fornalha, Gigante, Fúria, Canhão, Bola de Fogo",3554,2415
156,2023-02-01 02:30:15.351530,3.25,1,2,Player0678,"Príncipe, Bola de Fogo, Mosqueteira, Corredor, Mago, Relâmpago, Torre de Bombas, Mini P.E.K.K.A","Bola de Fogo, Cavaleiro, Gigante, Mosqueteira, Tornado, Veneno, Lápide, Executor",5333,3873
157,2023-03-28 23:04:54.917624,2.59,1,0,Player0807,"Fornalha, Torre Inferno, Coletor de Elixir, Mega Servo, Tornado, Veneno, Mago de Gelo, P.E.K.K.A","Corredor, Fúria, Bárbaros, Mini P.E.K.K.A, Executor, Bola de Fogo, Príncipe, Golem",5726,2900
158,2023-03-20 09:25:55.484269,3.99,3,0,Player0348,"Golem, Bruxa, Zap, Coletor de Elixir, Cabana de Goblins, Executor, Mega Servo, Mago","Corredor, Mago de Gelo, Príncipe, Cabana de Goblins, Relâmpago, Veneno, Dragão Bebê, Executor",2396,2688
159,2023-07-10 07:34:36.732711,1.58,2,1,Player0680,"Cabana de Goblins, Coletor de Elixir, Mega Servo, Fúria, Mago de Gelo, Bárbaros, Descarga, Bola de Fogo","Mosqueteira, Torre Inferno, Golem, Dragão Bebê, Lápide, P.E.K.K.A, Fornalha, Príncipe",5944,3825
160,2023-08-25 23:06:56.268528,1.6,0,1,Player0057,"Mini P.E.K.K.A, Corredor, Torre Inferno, Cabana de Bárbaros, Dragão Bebê, Relâmpago, Cabana de Goblins, Mago de Gelo","Tornado, P.E.K.K.A, Príncipe, Mega Servo, Descarga, Torre de Bombas, Corredor, Dragão Bebê",3933,2420
161,2023-04-20 02:30:06.183736,4.25,2,1,Player0080,"Mago, Mini P.E.K.K.A, Gigante, Cabana de Bárbaros, Lápide, Bárbaros, Cabana de Goblins, Tornado","Cabana de Bárbaros, Bárbaros, Cavaleiro, Mosqueteira, Mega Servo, Príncipe, Veneno, Cabana de Goblins",4036,4762
162,2023-01-22 16:58:11.972309,3.49,3,2,Player0649,"Veneno, Mini P.E.K.K.A, Cavaleiro, Fúria, Príncipe, Cabana de Goblins, Bruxa, Mega Servo","Dragão Bebê, Golem, Mosqueteira, Fornalha, Cabana de Goblins, Relâmpago, Torre Inferno, Cavaleiro",3413,3021
163,2023-03-08 09:01:42.304221,4.26,2,2,Player0918,"Torre de Bombas, Mini P.E.K.K.A, Arqueiras, Golem, Mago de Gelo, Fúria, Canhão, Lápide","Bruxa, Fornalha, Arqueiras, Corredor, Descarga, Torre de Bombas, Mago, Lápide",3116,3854
164,2023-05-21 23:29:17.834590,4.1,1,2,Player0249,"Gigante, Corredor, Lápide, Golem, Mago de Gelo, Fornalha, Veneno, Cabana de Bárbaros","Mago, Mini P.E.K.K.A, Bola de Fogo, Cabana de Bárbaros, Coletor de Elixir, Canhão, P.E.K.K.A, Cabana de Goblins",3949,4009
165,2023-02-22 23:56:33.355650,1.63,1,1,Player0004,"Relâmpago, Bola de Fogo, Golem, Descarga, Dragão Bebê, Lápide, Torre Inferno, Mosqueteira","Torre Inferno, Tornado, Mosqueteira, Cabana de Bárbaros, Bruxa, Mega Servo, Canhão, Descarga",2288,3463
166,2023-05-19 16:49:35.810770,3.48,2,1,Player0448,"Zap, Príncipe, Executor, Mago de Gelo, Torre Inferno, Cavaleiro, Descarga, Mini P.E.K.K.A","Golem, Príncipe, Mago de Gelo, Cabana de Bárbaros, Coletor de Elixir, Mosqueteira, Bola de Fogo, Fúria",3369,3094
167,2023-07-01 03:05:38.703924,3.95,2,2,Player0819,"Mini P.E.K.K.A, Corredor, Executor, Tornado, Golem, Zap, Gigante, Coletor de Elixir","Veneno, P.E.K.K.A, Relâmpago, Mini P.E.K.K.A, Arqueiras, Torre Inferno, Lápide, Fornalha",4538,4569
168,2023-07-11 18:26:22.756390,3.28,3,2,Player0100,"Bola de Fogo, Torre de Bombas, Fúria, Executor, Mega Servo, Bárbaros, Mosqueteira, Zap","Dragão Bebê, Fúria, Arqueiras, Zap, Torre de Bombas, Mago de Gelo, Bárbaros, Golem",5908,4692
169,2023-08-29 02:28:11.091637,2.81,2,0,Player0020,"Mosqueteira, Mago de Gelo, Cabana de Goblins, Coletor de Elixir, Tornado, Torre Inferno, Descarga, Gigante","Canhão, Torre Inferno, Príncipe, Fúria, Relâmpago, Bola de Fogo, Mini P.E.K.K.A, Lápide",3233,3998
170,2023-10-24 03:38:39.181146,4.01,3,2,Player0212,"Fornalha, Cabana de Goblins, Mago, Veneno, Bola de Fogo, Fúria, Bruxa, Zap","Lápide, Cavaleiro, Fúria, Fornalha, Cabana de Bárbaros, Descarga, Canhão, Executor",3624,2819
171,2023-12-22 06:52:18.818522,3.3,2,2,Player0955,"Coletor de Elixir, Descarga, P.E.K.K.A, Zap, Torre Inferno, Bola de Fogo, Canhão, Relâmpago","Príncipe, Cavaleiro, Cabana de Goblins, Torre Inferno, Veneno, Descarga, Tornado, Mago de Gelo",4192,5545
172,2023-03-29 16:22:37.534328,2.3,2,1,Player0191,"Veneno, Lápide, Torre Inferno, Corredor, P.E.K.K.A, Executor, Gigante, Cabana de Goblins","Cavaleiro, Fornalha, Mini P.E.K.K.A, P.E.K.K.A, Corredor, Relâmpago, Zap, Dragão Bebê",2271,2313
173,2023-04-26 20:43:28.266903,2.89,2,2,Player0093,"Corredor, Torre Inferno, Bárbaros, Executor, Torre de Bombas, Mega Servo, Tornado, Lápide","Veneno, Bola de Fogo, Executor, Lápide, Torre Inferno, Dragão Bebê, Cavaleiro, Cabana de Goblins",2649,4337
174,2023-08-19 23:02:31.728275,3.51,1,0,Player0759,"Torre de Bombas, Mini P.E.K.K.A, Arqueiras, Golem, Mago de Gelo, Fúria, Canhão, Lápide","Executor, Torre de Bombas, Arqueiras, Dragão Bebê, Príncipe, Torre Inferno, Relâmpago, Mago de Gelo",3116,5505
175,2023-08-09 07:25:50.747211,4.23,1,2,Player0576,"Fúria, Dragão Bebê, P.E.K.K.A, Corredor, Torre de Bombas, Coletor de Elixir, Torre Inferno, Cabana de Goblins","Cabana de Bárbaros, P.E.K.K.A, Arqueiras, Cabana de Goblins, Golem, Príncipe, Tornado, Canhão",4934,2321
176,2023-04-03 05:23:56.678788,2.0,2,2,Player0012,"Canhão, P.E.K.K.A, Mago de Gelo, Relâmpago, Zap, Cabana de Bárbaros, Mega Servo, Torre de Bombas","Tornado, Bruxa, Torre de Bombas, Mago de Gelo, Fornalha, Canhão, Golem, Bárbaros",4421,4876
177,2023-06-15 09:58:45.514910,2.58,2,2,Player0749,"Dragão Bebê, Mago, Mosqueteira, Zap, Bárbaros, Cabana de Bárbaros, P.E.K.K.A, Cabana de Goblins","Executor, Bárbaros, Descarga, Cabana de Bárbaros, Golem, Veneno, Tornado, Mega Servo",3506,4815
178,2023-07-13 09:37:09.296636,1.92,1,1,Player0532,"Mosqueteira, Mini P.E.K.K.A, P.E.K.K.A, Arqueiras, Veneno, Tornado, Bruxa, Corredor","Canhão, Dragão Bebê, Veneno, Descarga, Gigante, Torre de Bombas, Cavaleiro, Corredor",4034,2346
179,2023-05-23 16:43:13.610448,4.37,0,3,Player0618,"Mosqueteira, Relâmpago, Cabana de Goblins, Canhão, Príncipe, P.E.K.K.A, Fúria, Descarga","Mosqueteira, Cabana de Goblins, Descarga, Bruxa, Zap, Mago de Gelo, Gigante, Relâmpago",2647,3283
180,2023-11-27 01:44:12.330507,4.23,2,2,Player0140,"Relâmpago, Coletor de Elixir, Executor, Mini P.E.K.K.A, Mega Servo, Fornalha, Golem, P.E.K.K.A","Coletor de Elixir, Golem, Corredor, Fornalha, Torre Inferno, Mosqueteira, Zap, Arqueiras",2521,2096
